F_tjek_id,T_tjek_id,F_dkvejeid,T_dkvejeid,F_edge_dir,T_edge_dir
1035720,1034618,216581,216576,ft,ft
1075681,4022968,127367,127369,ft,tf
4022948,4022968,127368,127369,tf,tf
4022968,1075681,127369,127367,ft,tf
4022968,4022948,127369,127368,ft,ft
1036711,1036711,214096,214096,tf,ft
1036711,1042042,214096,214097,tf,ft
1063703,1063703,160167,160167,tf,ft
1063703,4040777,160167,222332,tf,tf
4032355,4032355,160168,160168,ft,tf
4032355,4040777,160168,222332,ft,tf
4040777,4032355,222332,160168,ft,tf
4040777,1063703,222332,160167,ft,ft
1039412,1039022,216589,217759,tf,ft
1036095,1039022,217227,217759,ft,ft
1039022,1039412,217759,216589,tf,ft
1039022,1036095,217759,217227,tf,tf
1036095,1036096,217227,217232,tf,ft
1036096,1036100,217232,217233,tf,ft
1036096,1036106,217232,217249,tf,tf
1036096,1036095,217232,217227,tf,ft
1036100,1036096,217233,217232,tf,ft
1036106,1036096,217249,217232,ft,ft
4159217,4159220,214568,214575,tf,tf
4159220,4159217,214575,214568,ft,ft
1039999,1039988,217247,217762,tf,ft
1042669,1039999,217780,217247,ft,ft
4074939,4074934,160190,160192,ft,ft
4074934,4074939,160192,160190,tf,tf
4045352,4045352,211678,211678,tf,ft
1036715,4159219,214571,214586,ft,tf
1036673,4159219,214573,214586,tf,tf
1036673,1039818,214573,214584,tf,tf
1036673,1036715,214573,214571,tf,tf
1039818,1036673,214584,214573,ft,ft
4159219,1036673,214586,214573,ft,ft
1036152,1036152,217245,217245,tf,ft
1036152,1042693,217245,217251,tf,tf
1042693,1036143,217251,217252,ft,tf
1042693,1036153,217251,218995,ft,ft
1036143,1036143,217252,217252,ft,tf
1036143,1036153,217252,218995,ft,ft
1036153,1036152,218995,217245,tf,ft
1036153,1042693,218995,217251,tf,tf
1036152,1036152,217245,217245,ft,tf
4032454,4032275,157410,157411,ft,ft
4032275,4032454,157411,157410,tf,tf
4032275,4032180,157411,157447,tf,tf
4032180,4032275,157447,157411,ft,ft
4032180,4032454,157447,157410,ft,tf
4159218,4159219,213937,214586,ft,ft
4159219,4159218,214586,213937,tf,tf
1131406,4121067,99530,99532,ft,ft
1131783,4121067,99531,99532,tf,ft
4121067,1131406,99532,99530,tf,tf
4121067,1131783,99532,99531,tf,ft
4121068,4121065,99348,99167,tf,tf
4121068,4121067,99348,99532,tf,tf
1131414,1132107,99468,99591,ft,ft
1131415,1132107,99469,99591,tf,ft
1132107,1131414,99591,99468,tf,tf
1132107,1131415,99591,99469,tf,ft
1038669,1034963,212631,213010,ft,ft
1034963,1038669,213010,212631,tf,tf
1037142,1040138,212922,212934,tf,tf
1040138,1040138,212934,212934,ft,tf
1053547,1053546,157434,157439,tf,tf
1053546,1053547,157439,157434,ft,ft
1130581,1132303,99836,99867,tf,tf
1130591,1132303,99840,99867,ft,tf
1132303,1130591,99867,99840,ft,tf
1132303,1130581,99867,99836,ft,ft
1130583,1132301,99837,99865,tf,tf
1130594,1132301,99841,99865,ft,tf
1132301,1130594,99865,99841,ft,tf
1132301,1130583,99865,99837,ft,ft
1042932,1036565,214875,214877,ft,ft
4004552,4004551,98302,98303,tf,tf
4004551,4004552,98303,98302,ft,ft
1039849,1039849,212632,212632,tf,ft
1034745,1034745,212635,212635,ft,tf
1034745,1037104,212635,212636,ft,tf
1037104,1039849,212636,212632,ft,ft
1038674,1037274,212435,212907,ft,tf
1037274,1034322,212907,212931,ft,tf
1037274,1038674,212907,212435,ft,tf
1034322,1037274,212931,212907,ft,tf
1034377,1036650,212408,212409,ft,tf
1034377,1043084,212408,212410,ft,ft
1034377,1038674,212408,212435,ft,ft
1036650,1034377,212409,212408,ft,tf
1043084,1034377,212410,212408,tf,tf
1038674,1034377,212435,212408,tf,tf
1036595,1036595,212605,212605,ft,tf
1036595,1042954,212605,212608,ft,ft
1042954,1034745,212608,212635,tf,ft
1034745,1034745,212635,212635,tf,ft
1042215,1042215,218936,218936,tf,ft
1052707,1052707,157532,157532,ft,tf
1063525,1063525,160182,160182,ft,tf
4032384,4032384,160183,160183,tf,ft
1042215,1042215,218936,218936,ft,tf
1063525,1063525,160182,160182,tf,ft
1064223,1064223,221519,221519,ft,tf
1052707,1052707,157532,157532,tf,ft
1035509,1035509,218618,218618,ft,tf
1035509,1042334,218618,218889,ft,ft
1035510,1035510,218620,218620,tf,ft
1042334,1035510,218889,218620,tf,ft
4012283,4012285,218617,218619,ft,ft
4012285,4012285,218619,218619,tf,ft
4012284,4012284,218887,218887,ft,tf
4012284,4012283,218887,218617,ft,tf
1132076,1130935,99362,99365,ft,tf
1132076,1132087,99362,99578,ft,ft
1132076,1131333,99362,99575,ft,tf
1130935,1132087,99365,99578,ft,ft
1130935,1132076,99365,99362,ft,tf
1131333,1132076,99575,99362,ft,tf
1131333,1132087,99575,99578,ft,ft
1132087,1131333,99578,99575,tf,tf
1132087,1132076,99578,99362,tf,tf
1132087,1130935,99578,99365,tf,tf
1035117,1035117,218398,218398,ft,tf
1035117,1042333,218398,218399,ft,ft
1042333,1035509,218399,218618,tf,ft
1035509,1035509,218618,218618,tf,ft
1036629,1036629,212400,212400,ft,tf
4042166,4011797,219020,218900,tf,ft
1039032,1039962,218414,218419,ft,ft
1039032,1039976,218414,218415,ft,tf
1039976,1039032,218415,218414,ft,tf
1039962,1039032,218419,218414,tf,tf
1036110,1042673,218634,218635,ft,ft
1036629,1036629,212400,212400,tf,ft
4082690,4082691,218739,218740,tf,tf
4082691,4082690,218740,218739,ft,ft
1053200,4052241,157749,157828,ft,ft
1053200,1052952,157749,157750,ft,ft
1053200,1053671,157749,157757,ft,tf
1052952,1053200,157750,157749,tf,tf
1053671,1053200,157757,157749,ft,tf
4052241,1053200,157828,157749,tf,tf
1070475,1070779,96949,96953,ft,ft
1070779,1070795,96953,96955,tf,tf
1070779,1070475,96953,96949,tf,tf
1070795,1070779,96955,96953,ft,ft
1035449,1042338,218423,218880,tf,ft
1035522,1042338,218424,218880,tf,ft
1042338,1042338,218880,218880,tf,ft
1042431,1042438,218443,218445,ft,tf
1042438,1042431,218445,218443,ft,tf
1036683,1036676,212529,212526,tf,tf
1034576,1034576,212816,212816,ft,tf
1034576,1037293,212816,212818,ft,tf
1037291,1037291,212817,212817,tf,ft
1037293,1037291,212818,212817,ft,ft
1053201,1053200,157712,157749,ft,ft
1064182,1064179,218184,218185,ft,ft
1064179,1064182,218185,218184,tf,tf
1037291,1037291,212817,212817,ft,tf
1037291,1041720,212817,212823,ft,ft
1041720,1037294,212823,212828,tf,tf
1037294,1037294,212828,212828,tf,ft
1037294,4055167,212828,212829,tf,ft
4055167,4014454,212829,212836,tf,tf
4014454,4014454,212836,212836,ft,tf
1042119,1042121,218437,218873,tf,ft
1042121,1042119,218873,218437,tf,ft
1042731,1038691,219049,219041,tf,tf
1035730,1042439,218321,218969,tf,ft
4040780,4010455,157742,157745,tf,tf
4010455,4040803,157745,157746,ft,tf
4010455,4040780,157745,157742,ft,ft
4040803,4010455,157746,157745,ft,tf
4055172,4055165,212975,213001,ft,ft
4055165,4055172,213001,212975,tf,tf
1040165,4055172,212999,212975,tf,ft
1042741,1036283,214913,214914,ft,tf
1036270,1042741,221101,214913,tf,tf
1039839,4012250,219032,219023,ft,tf
1036677,1036677,212525,212525,ft,tf
1042109,1036677,212527,212525,tf,tf
1064064,1064064,218154,218154,ft,tf
1064223,1064223,221519,221519,tf,ft
4055171,4055166,212981,213002,ft,ft
4055166,4055171,213002,212981,tf,tf
1037493,4055171,212978,212981,ft,ft
4055182,1041715,212958,212992,tf,ft
4055170,1041715,212989,212992,ft,ft
1041715,4055170,212992,212989,tf,tf
1041715,4055182,212992,212958,tf,ft
1035484,1035484,218431,218431,tf,ft
1064066,1064067,218151,218150,tf,tf
1064066,1063398,218151,221496,tf,ft
1064064,1064064,218154,218154,tf,ft
1064064,1063720,218154,218158,tf,tf
1063720,1064066,218158,218151,ft,ft
1063720,1064067,218158,218150,ft,tf
1063720,1063398,218158,221496,ft,ft
1063398,1064064,221496,218154,tf,ft
1063398,1063720,221496,218158,tf,tf
1035114,1035114,219047,219047,tf,ft
1035114,1042753,219047,221170,tf,tf
1036278,1036278,221102,221102,ft,tf
1042753,1036278,221170,221102,ft,tf
1053154,1053354,157725,157717,ft,ft
1037491,1037299,212953,212991,ft,ft
1043050,1037299,212955,212991,tf,ft
1036473,1036473,212332,212332,ft,tf
4078575,4078575,219035,219035,tf,ft
1040238,1040238,212341,212341,ft,tf
1040238,4014825,212341,212339,ft,ft
4014099,4014100,214772,214774,ft,ft
4014100,4014099,214774,214772,tf,tf
1037491,1043045,212953,212960,tf,tf
1037491,1043043,212953,212954,tf,ft
1043043,1043043,212954,212954,tf,ft
1043043,1037491,212954,212953,tf,ft
1043043,1043045,212954,212960,tf,tf
1043045,1043045,212960,212960,ft,tf
1043045,1037491,212960,212953,ft,ft
1042900,1034734,212513,212515,tf,ft
1036506,1036506,212514,212514,ft,tf
1036506,1036506,212514,212514,tf,ft
1036697,1036697,212517,212517,ft,tf
1036697,1042097,212517,212519,ft,ft
1042097,1036697,212519,212517,tf,tf
1063880,1063880,218222,218222,tf,ft
1063880,1063245,218222,218224,tf,tf
1063245,4012350,218224,218233,ft,ft
4012350,4012350,218233,218233,tf,ft
1043610,1044061,218570,218571,ft,ft
1044061,1043563,218571,218576,tf,ft
1044061,1043610,218571,218570,tf,tf
1043563,1044061,218576,218571,tf,ft
4078574,4078571,218164,218167,tf,tf
4078571,4078574,218167,218164,ft,ft
1043050,1041716,212955,212957,ft,tf
1043050,1037311,212955,212956,ft,ft
1043050,1041710,212955,212993,ft,ft
1037311,1041716,212956,212957,tf,tf
1041710,1041716,212993,212957,tf,tf
1041710,1037311,212993,212956,tf,ft
1036265,1036265,214828,214828,ft,tf
4014493,4014493,212342,212342,tf,ft
4078578,4078578,218166,218166,tf,ft
4078575,4078575,219035,219035,ft,tf
1041332,1041332,212516,212516,ft,tf
1036697,1036697,212517,212517,tf,ft
1035015,1035015,213581,213581,tf,ft
1035015,1036697,213581,212517,tf,ft
4078578,4078578,218166,218166,ft,tf
1039739,1039732,218472,218468,tf,tf
1063235,4078577,218163,218165,tf,tf
4078577,1063235,218165,218163,ft,ft
1035622,1034854,218461,218865,tf,tf
1035178,1035178,218462,218462,ft,tf
1035178,1035622,218462,218461,ft,ft
1034854,1034854,218865,218865,ft,tf
1039946,1039946,218814,218814,tf,ft
1034698,1034698,218805,218805,ft,tf
1034698,1042209,218805,218806,ft,ft
1042209,1035300,218806,218813,tf,tf
1035300,1035300,218813,218813,ft,tf
4092051,4092051,218145,218145,tf,ft
4092051,1064085,218145,218144,tf,tf
4092051,1063550,218145,218156,tf,tf
4092051,1064065,218145,218149,tf,ft
1039740,1039737,218457,218463,tf,ft
1039737,1039737,218463,218463,tf,ft
1035175,1035175,218857,218857,ft,tf
1035175,1039740,218857,218457,ft,ft
4014055,1036545,214729,214773,ft,ft
1036251,1036545,214730,214773,tf,ft
1036545,4014055,214773,214729,tf,tf
1036545,1036251,214773,214730,tf,ft
4014494,4014494,212319,212319,tf,ft
1064049,1064049,218147,218147,tf,ft
1064049,1064065,218147,218149,tf,tf
1064049,1063547,218147,218153,tf,ft
1035175,1035175,218857,218857,tf,ft
1042115,1035175,218858,218857,ft,ft
1039741,1039741,218859,218859,ft,tf
1039741,1042115,218859,218858,ft,tf
1039745,1039745,214820,214820,ft,tf
1036265,1039749,214828,214819,tf,tf
1034694,1034694,218811,218811,ft,tf
1035163,1035163,218812,218812,ft,tf
1035172,1035172,218803,218803,tf,ft
1035163,1035163,218812,218812,tf,ft
1035163,1035164,218812,218802,tf,tf
1042614,4048773,218864,218800,ft,ft
1043048,1042953,212471,212469,tf,ft
1043594,1043577,218637,218655,ft,ft
1043575,1043577,218647,218655,tf,ft
1043577,1043575,218655,218647,tf,ft
1043577,1043594,218655,218637,tf,tf
1037309,1041714,213923,215134,tf,tf
1041714,1037309,215134,213923,ft,ft
1044104,1043899,218758,218768,ft,tf
1043899,1044104,218768,218758,ft,tf
1042909,1036523,214697,214702,ft,ft
1036521,1036523,214698,214702,ft,ft
1036523,1036521,214702,214698,tf,tf
1036523,1042909,214702,214697,tf,tf
1037309,1037309,213923,213923,ft,tf
4010755,4010755,165259,165259,tf,ft
1064076,4010755,165260,165259,tf,ft
1041332,1041332,212516,212516,tf,ft
1041332,1034773,212516,212518,tf,ft
1034827,1034827,213580,213580,ft,tf
1042917,4014053,214677,214733,tf,ft
1042917,1036540,214677,214675,tf,tf
1053341,4095846,165144,165145,ft,ft
4001857,4001857,165297,165297,tf,ft
4001857,4001870,165297,165298,tf,ft
4001870,4001857,165298,165297,tf,ft
4001854,4001854,165314,165314,ft,tf
1063562,1063563,165188,165186,tf,ft
1039752,1034827,213578,213580,tf,ft
1039752,1039771,213578,213579,tf,tf
1039771,1039771,213579,213579,ft,tf
1039771,1039752,213579,213578,ft,ft
1034827,1034827,213580,213580,tf,ft
1034827,1039752,213580,213578,tf,ft
1043118,4014367,213184,213185,tf,tf
4014467,4014467,213186,213186,tf,ft
4001519,4014367,213209,213185,ft,tf
1042744,4050129,214718,214719,ft,ft
4050129,1036542,214719,214723,tf,tf
4050129,1042744,214719,214718,tf,tf
1036542,4050129,214723,214719,ft,ft
1036509,1042903,212645,212647,ft,tf
1036509,1036522,212645,212646,ft,ft
1036522,1036509,212646,212645,tf,tf
1042903,1036509,212647,212645,ft,tf
1036276,1036276,214823,214823,ft,tf
4115453,4115454,212512,213557,tf,tf
4115454,4115453,213557,212512,ft,ft
1039771,1039771,213579,213579,tf,ft
1039771,1038676,213579,213494,tf,ft
1034798,1034798,214822,214822,ft,tf
1042748,1034798,214825,214822,ft,tf
1036278,1036278,221102,221102,tf,ft
1036278,1042748,221102,214825,tf,tf
1042923,1036548,214664,214689,tf,tf
1036540,1036548,214675,214689,tf,tf
1036540,1042923,214675,214664,tf,ft
1036548,1042923,214689,214664,ft,ft
1036548,1036540,214689,214675,ft,ft
4050131,1036251,214721,214730,ft,tf
4050131,1036250,214721,214728,ft,tf
4050131,1036531,214721,214722,ft,tf
1036531,4050131,214722,214721,ft,tf
1036250,4050131,214728,214721,ft,tf
1036251,4050131,214730,214721,ft,tf
1044073,1044297,218638,218645,tf,ft
1043919,1044297,218639,218645,ft,ft
1044297,1044073,218645,218638,tf,ft
1044297,1043919,218645,218639,tf,tf
4082673,1038699,214680,214681,ft,ft
4082673,1036548,214680,214689,ft,ft
1038699,4082673,214681,214680,tf,tf
1036548,4082673,214689,214680,tf,tf
1035474,1039028,218334,218335,ft,ft
1039028,1035474,218335,218334,tf,tf
1053404,1052859,165141,165208,tf,ft
1053677,1052859,165185,165208,ft,ft
1052859,1053677,165208,165185,tf,tf
1052859,1053404,165208,165141,tf,ft
4082673,4082674,214680,214683,tf,tf
4082674,4082673,214683,214680,ft,ft
1034799,1034799,214818,214818,tf,ft
1034799,1034798,214818,214822,tf,ft
4038320,1075461,126929,126928,tf,ft
1043868,1043868,214812,214812,ft,tf
1039955,1035323,218505,218509,ft,tf
1041704,1037308,213821,213818,tf,ft
1043362,1043361,218681,218670,tf,tf
1070914,1071169,97000,97007,ft,ft
1070914,1071143,97000,97005,ft,tf
1071143,1070914,97005,97000,ft,tf
1071169,1070914,97007,97000,tf,tf
1043622,1043622,214811,214811,ft,tf
1043868,1043868,214812,214812,tf,ft
1043666,1043868,214862,214812,tf,ft
1036274,1036274,214813,214813,ft,tf
1038698,1036274,214816,214813,ft,tf
1039783,1039783,214817,214817,tf,ft
1034835,1035174,218454,218455,ft,tf
1035174,1039743,218455,218861,ft,tf
1035174,1034835,218455,218454,ft,tf
1039743,1035174,218861,218455,ft,tf
1043622,1043622,214811,214811,tf,ft
1044277,1044277,214839,214839,ft,tf
1043919,4052625,218639,218646,tf,ft
4052628,1043919,218678,218639,ft,ft
1042745,1036543,214659,214942,ft,tf
1036274,1036274,214813,214813,tf,ft
1036543,1036543,214942,214942,ft,tf
1042921,1036549,214679,214662,ft,ft
1042894,1042895,213478,213570,tf,ft
4014205,1042895,213479,213570,ft,ft
1042895,1042894,213570,213478,tf,ft
1042895,4014205,213570,213479,tf,tf
1064102,1064102,218137,218137,tf,ft
1063770,1063770,220765,220765,ft,tf
1063770,1063334,220765,220764,ft,tf
1071112,1071113,96113,96175,tf,tf
1071113,1071112,96175,96113,ft,ft
1036502,1041372,213563,213567,ft,ft
1041372,1034982,213567,213568,tf,ft
1041372,1036502,213567,213563,tf,tf
1034982,1041372,213568,213567,tf,ft
1039772,1039772,213526,213526,ft,tf
1044237,4052625,218644,218646,ft,tf
4052625,4052625,218646,218646,ft,tf
4048792,4048792,218651,218651,tf,ft
4048792,1044237,218651,218644,tf,tf
1036482,1036483,213515,213516,ft,tf
1043668,1043668,214657,214657,ft,tf
1044277,1044277,214839,214839,tf,ft
1036543,1036543,214942,214942,tf,ft
1036543,1042920,214942,214943,tf,ft
1042920,1036252,214943,214950,tf,tf
1036252,1036252,214950,214950,ft,tf
1039944,1039969,218541,218527,ft,ft
1036471,1036472,213495,213502,ft,tf
1036472,1036482,213502,213515,ft,ft
1043668,1043668,214657,214657,tf,ft
1043814,1043814,214658,214658,ft,tf
4014842,1036478,213507,213519,ft,tf
1039774,1036478,213509,213519,tf,tf
1036478,1039774,213519,213509,ft,ft
1036478,4014842,213519,213507,ft,tf
1043887,1043887,218287,218287,ft,tf
4012191,4012191,218288,218288,tf,ft
4012191,1044071,218288,218563,tf,ft
1044071,1043887,218563,218287,tf,tf
1036530,1036530,214932,214932,ft,tf
1042730,1036530,214941,214932,ft,tf
1036252,1036252,214950,214950,tf,ft
1036252,1042730,214950,214941,tf,tf
1131281,1131954,99021,99029,ft,ft
1131303,1131954,99025,99029,ft,ft
1131954,1131303,99029,99025,tf,tf
1131954,1131281,99029,99021,tf,tf
1043814,1043814,214658,214658,tf,ft
1043672,1043672,221189,221189,ft,tf
4074953,4074952,213561,213565,tf,tf
4074952,4074953,213565,213561,ft,ft
1036511,1036511,214939,214939,ft,tf
1036511,1036514,214939,214938,ft,tf
1131454,1131457,99935,99969,tf,tf
1131457,1131454,99969,99935,ft,ft
1036530,1036530,214932,214932,tf,ft
1036530,1042916,214932,214945,tf,tf
1036529,1036529,214933,214933,ft,tf
1071082,4081124,96006,96156,tf,tf
1071294,4081124,96066,96156,tf,tf
1071305,4081124,96067,96156,ft,tf
4081124,1071305,96156,96067,ft,tf
4081124,1071082,96156,96006,ft,ft
4081124,1071294,96156,96066,ft,ft
4051599,4090436,218279,218278,ft,ft
4014052,4014052,214651,214651,ft,tf
4014052,4048572,214651,212507,ft,tf
1040205,1040205,213280,213280,tf,ft
1043312,1036528,213975,213978,ft,tf
1042915,1036528,214946,213978,ft,tf
1035312,1034683,218262,218535,tf,tf
1035312,4011820,218262,218534,tf,ft
1035312,1035309,218262,218265,tf,ft
1035309,1035312,218265,218262,tf,ft
4011820,1034683,218534,218535,tf,tf
1040205,1040205,213280,213280,ft,tf
1043312,1043318,213975,213974,tf,tf
1043323,4164696,213976,214949,ft,tf
1039750,1039750,214940,214940,ft,tf
1035414,1035408,218244,218245,tf,tf
1036393,1036394,213501,213539,ft,tf
1036393,1036469,213501,213503,ft,ft
1036393,1042829,213501,213500,ft,ft
1036469,1036393,213503,213501,tf,tf
1036394,1036393,213539,213501,ft,tf
4014042,4048569,212505,212501,ft,tf
1043672,4014034,221189,222222,tf,ft
4014034,1043352,222222,216163,tf,tf
1035141,1035141,213990,213990,tf,ft
1035141,4048570,213990,213982,tf,tf
1038728,1038728,213302,213302,ft,tf
4048565,4048565,212494,212494,tf,ft
1043805,4048565,212495,212494,tf,ft
1043324,1043324,212498,212498,ft,tf
4074956,4074957,215507,215519,ft,ft
4074957,4074956,215519,215507,tf,tf
1038706,1042895,213560,213570,tf,tf
1038706,4014232,213560,213576,tf,ft
1042895,1038706,213570,213560,ft,ft
4014232,1038706,213576,213560,tf,ft
1042880,1036455,213284,213320,tf,tf
1042880,1036456,213284,213528,tf,tf
1042880,1036393,213284,213501,tf,ft
1036455,1036456,213320,213528,ft,tf
1036455,1036393,213320,213501,ft,ft
1036455,1042880,213320,213284,ft,ft
1036456,1036393,213528,213501,ft,ft
1036456,1042880,213528,213284,ft,ft
1036456,1036455,213528,213320,ft,tf
4134044,4134013,98629,98631,ft,ft
4134013,4134044,98631,98629,tf,tf
1038728,1038728,213302,213302,tf,ft
1052860,1053482,165212,165211,ft,ft
1052862,1053482,165221,165211,tf,ft
1052607,1053482,165215,165211,ft,tf
1053355,1053482,165241,165211,tf,tf
1035142,1043311,212502,212499,ft,tf
1034545,1036455,213282,213320,tf,ft
1036455,1034545,213320,213282,tf,ft
1036455,4001399,213320,213217,tf,tf
4048563,1034806,212496,213543,tf,tf
1036463,1036460,213351,213353,ft,tf
1036463,4138621,213351,213538,ft,ft
1036463,4138620,213351,213529,ft,ft
1036463,1036456,213351,213528,ft,ft
1036460,1036463,213353,213351,ft,tf
1036456,1036463,213528,213351,tf,tf
4138620,1036463,213529,213351,tf,tf
4138621,4138620,213538,213529,tf,ft
4138621,1036463,213538,213351,tf,tf
1040185,1036434,213216,213215,tf,ft
1036462,1036462,213080,213080,tf,ft
1036462,1036463,213080,213351,tf,ft
1036462,4001398,213080,213081,tf,ft
1036462,1042881,213080,213083,tf,tf
4001398,4001398,213081,213081,tf,ft
4001398,1036463,213081,213351,tf,ft
1042881,1036463,213083,213351,ft,ft
1042881,4001398,213083,213081,ft,ft
1036463,4001398,213351,213081,tf,ft
1036463,1042881,213351,213083,tf,tf
1036463,1036462,213351,213080,tf,ft
1054949,1055819,158212,158215,tf,tf
1054949,1055777,158212,163587,tf,ft
1055819,1054949,158215,158212,ft,ft
1055777,1054949,163587,158212,tf,ft
1038727,1042867,213033,213042,tf,tf
1042867,1038727,213042,213033,ft,ft
1150100,1150101,70441,70442,tf,ft
1150101,1150100,70442,70441,tf,ft
1039782,1039782,213461,213461,ft,tf
4048566,4048566,213545,213545,tf,ft
4048566,1038700,213545,213555,tf,tf
1038700,1039782,213555,213461,ft,tf
1075736,1075734,127478,127476,ft,tf
4160426,4160427,215612,215608,ft,tf
1042890,1036497,213456,213457,tf,ft
